id,qA,qB,qC,qD
103785,34.2764955872,44.7583457491,30.2304199747,44.4386317808
103786,35.8670223993,32.9609270455,29.9544111719,60.8539617845
103787,40.9203316879,30.4913823414,38.5470791989,31.692188292
103788,43.017044387,30.0478412964,32.8217416799,30.0401847302
103789,38.3930890249,38.3930890249,47.1086799864,42.8341893681
103790,39.5205410802,27.9184064383,31.3337385513,30.7099840672
103791,36.9996415685,38.1246646266,42.5776247853,33.9015136436
103792,28.749457316,33.9071199001,34.2798654853,30.7438780688
103793,39.9048545517,45.3266840423,43.3254583342,38.1329374531
103794,52.0976964276,36.7120396322,46.240253496,44.9816522143
103795,33.8617379091,33.8617379091,39.8487813191,36.9156466853
103796,37.7403692096,34.1351387283,40.3390398255,34.4823639844
103797,27.8571273236,36.5686001119,27.860835068,28.3040005526
103798,36.3889761665,26.7754639993,22.2745412295,43.1424998881
103799,26.1864075265,26.6055577894,28.9008177524,23.5415463074
103800,39.5639683379,34.1611758508,39.8041542449,32.4697009641
103801,35.5633475765,39.8652422289,37.6114373456,29.7338381563
103802,29.7266363254,31.4050079595,27.9994583994,30.1759055406
103803,37.5473320552,43.252351524,44.6266528786,47.7110556809
103804,42.7570445938,38.1071473314,54.4119272234,41.5200721071
103805,43.1940987959,30.4777942769,63.05289126,30.4777942769
103806,20.3088160874,26.1956672399,24.9185205097,28.5250531684
103807,34.1765953644,38.330597297,34.5497184158,23.6444196929
103808,29.3539644382,54.8755007908,34.2501930162,31.4673198031
103809,38.101562795,41.2348037362,43.8679798497,37.4814609312
103810,36.1967981761,41.6156241416,46.6922638202,54.1018508649
103811,63.8214635499,58.1276672551,61.1754643621,67.0201249328
103812,30.0772462347,18.7740760221,18.2828213114,26.9973621907
103813,35.3093678516,28.2514790454,28.2514790454,50.8238666832
103814,38.0681836906,41.0552076767,42.2932421496,36.0156948827
103815,30.8675080463,30.2276583942,30.0560159823,30.986194584
103816,46.3376910356,42.2493969809,44.8969871089,39.5181230127
103817,29.0569928894,47.7178216277,29.2247888957,31.9692637438
103818,31.1243032509,30.4248905364,34.2973886033,33.8821646785
103819,56.2984157592,56.5142254206,56.0542126962,56.2984157592
103820,26.0220200487,22.4092531117,28.2154499702,34.9823554119
103821,61.9984113315,59.435753712,70.4158712424,57.9669297079
103822,43.6675677331,27.4223990619,27.1266769447,37.2015826953
103823,24.4911944855,31.8080217506,30.2875802036,32.6634156645
103824,32.4840766576,38.2829273236,36.5393109578,32.2248135932
103825,35.5149243219,39.5249155081,33.9550624415,41.2526695384
103826,32.5046573282,37.928960204,32.5046573282,36.7098613955
103827,29.1086525821,29.3749048758,32.841558857,32.9076763952
103828,26.9142339055,25.5131212345,19.216208048,17.0455499057
103829,29.7397774656,26.9344568228,26.6944310099,28.3178653369
103830,22.0834811952,22.0834811952,27.1386271339,32.6905749265
103831,43.4717249566,43.4064858415,43.1665242217,40.2319151577
103832,44.0926516668,37.8111332347,37.3280462105,52.9808112195
103833,25.6139108183,26.403946266,22.9403338242,31.0339053048
103834,36.8452606434,35.1290430899,42.600518811,34.382237981
103835,36.6243347729,32.8732140901,38.6534792319,37.379440241
103836,26.5601591179,21.5358198274,32.6014347245,36.0065176972
103837,64.4012115609,63.1058193363,60.5715686553,65.1540077076
103838,36.1088987609,36.5063215987,28.6034947797,28.8725804732
103839,41.772111528,57.9122400278,57.916182255,47.4846336119
103840,30.308982413,55.4600215185,29.4095406105,28.74624922
103841,25.9499833195,26.5156788323,38.4029604404,24.6807591121
103842,24.7568031037,40.6079483403,36.6431108192,26.3621194931
103843,27.9475112366,23.1930215565,22.3588605282,21.4006188929
103844,28.5743608987,39.7762107301,32.9770902647,32.4268298862
103845,37.8257475677,53.2114505779,33.1814802006,36.85679696
103846,40.7061236938,47.7224197564,41.7519616886,40.7061236938
103847,38.2813036933,38.0643158776,47.0444768803,37.3925873752
103848,42.9300504236,42.0899484216,56.0334905356,51.2744398002
103849,35.2303754225,35.2303754225,48.6008708389,49.1082489641
103850,38.0131838087,37.6546320633,37.681092915,54.8740040846
103851,85.800976082,78.7546194806,79.9928821744,89.2004334378
103852,42.3199088842,31.86888364,45.0353534956,37.1470335791
103853,20.1914372289,28.094995,30.7510980755,21.3076483825
103854,58.3425545461,39.2939770059,29.9967233109,35.6963621505
103855,32.7373261341,42.8752260848,46.1778440703,34.962865573
103856,41.9911588361,40.796157711,43.2888233539,46.3851555257
103857,26.5290430492,23.5512503881,28.3847957092,26.2116625198
103858,42.7804953323,36.1392237081,46.02027086,39.9975031814
103859,23.4634911657,31.1461958376,27.6775388493,44.2094559753
103860,35.8275972869,35.1318278667,39.3843739231,34.6963818194
103861,35.7433179513,32.8435355786,38.548100629,32.8435355786
103862,37.7699382597,35.8926820684,36.5082157096,33.9077071134
103863,48.8249247095,51.0670242142,51.2843691127,54.5549817023
103864,34.6408168594,42.4012473279,34.7779150596,34.4180095609
103865,36.7653600354,34.1404818194,29.9026429106,39.9020469179
103866,44.3333214597,44.3333214597,46.2489075075,51.3117428945
103867,88.7818040242,44.9242926734,63.99668938,44.4907395201
103868,52.6319681974,48.4785434018,42.359382354,52.0266454018
103869,35.3217893783,29.3695637943,41.4319192945,37.2791650463
103870,63.0443796548,60.8183118187,64.6437660271,57.9538232968
103871,46.5677909616,60.9004084142,54.4506833768,53.1331826393
103872,35.5544122415,36.0178218452,45.7186625148,50.7505700263
103873,30.3641653713,38.188980856,36.3864720253,38.6849421243
103874,43.3798748843,36.9303280538,48.0627445819,51.8889812777
103875,40.9746652483,41.0482272182,35.2309593828,37.0587731927
103876,29.7403843499,23.7531283139,23.5320871333,36.63505184
103877,44.1806301623,46.2185168822,39.4616461489,39.2364776362
103878,54.7100501637,50.1378748829,54.7825682469,56.8303311161
103879,36.6690774081,29.4009636112,29.7542298139,29.4009636112
103880,54.2341454385,52.4247413584,51.621744916,49.084804977
103881,18.3004395131,24.523502481,19.1122904814,19.7233494393
103882,30.3232436516,31.1983532732,33.531317313,29.6299658843
103883,64.1401794557,55.4273765431,53.2738674753,55.5569895567
103884,38.4400932087,27.2592413426,28.3816973006,23.8532553615
103885,34.7777037776,37.4984447868,33.3569477213,72.8181826576
103886,30.9526706989,28.3904502678,32.9845508896,38.3672206575
103887,31.7980162042,29.3521512042,40.3269716361,31.6103488418
103888,44.613086538,29.9330554951,27.1187034948,20.8729525617
103889,63.7673607047,68.7430805057,57.1407622825,71.7337290249
103890,79.5134880486,79.5134880486,79.5134880486,79.5134880486
103891,73.138249955,73.0031443367,70.9119609305,73.138249955
103892,36.3129751989,43.9911217501,40.9166887852,32.5063293863
103893,35.7264065532,33.1662082172,38.0466888219,31.9096900536
103894,21.9246167884,30.8762501772,24.6977993867,24.8636444287
103895,21.019228074,31.1245084971,21.019228074,25.1533470565
103896,40.2279816722,30.5777323215,49.2922471611,30.5777323215
103897,42.0487131988,53.3621390954,36.1847692278,45.6362523717
103898,33.2080770777,28.6615746951,29.7789533487,54.5236448446
103899,22.2598423139,24.6451967325,42.8104838506,22.6880395185
103900,22.751023451,27.3881843993,22.7268489467,23.0071278695
103901,22.1149045646,21.6793788392,32.6638386221,26.5474360016
103902,30.3132734993,23.2948496257,27.7555306917,23.7520668033
103903,81.1428997019,67.5799245191,74.9978900586,77.6649467498
103904,39.5947517868,40.9332707275,42.3420072392,39.901964938
103905,40.8984600452,25.2355127319,24.9876471023,22.2860628565
103906,28.5665985524,29.9286812135,22.3126030088,31.3221550925
103907,82.4761717794,80.0980288161,65.6804686806,66.5092680918
103908,19.2520312743,24.976571057,30.7529376551,29.1811371027
103909,35.7491051039,35.4959272193,30.7655868953,37.5127312704
103910,28.4878208779,35.3376458111,35.7977901387,28.8861191919
103911,28.4741124515,28.4741124515,28.4741124515,29.1651538903
103912,31.8033598675,45.0616455876,35.4665667042,29.6274300435
103913,40.8492975388,23.2121227235,22.3587258276,20.2441093799
103914,35.8305310998,35.5603633182,33.2498575517,38.650286209
103915,23.8441582402,23.6671304951,20.6515517064,22.4799096377
103916,33.5802250277,23.3895359742,20.957592601,32.6330605423
103917,32.9899448078,43.1554258728,28.1850922506,36.8436032784
103918,40.0263811863,38.9261029381,38.2803788508,42.5811008127
103919,25.9307114734,33.5106353053,25.5496718195,25.5496718195
103920,43.3458600197,43.480127584,46.8091754335,47.7431184325
103921,27.9052338559,25.7745422607,20.2335264125,31.2290788973
103922,26.0694392119,31.0284408165,25.2159501352,20.9894271761
103923,25.7342579899,34.2410257545,25.7342579899,29.6905368422
103924,34.6440507506,30.4266473539,37.9927524153,36.3990858438
103925,33.249481053,20.5892393135,20.2664709481,20.8750314819
103926,55.6918169111,50.5227506993,50.4504467881,48.8164639662
103927,29.2079677866,28.440354836,32.8667952713,28.440354836
103928,33.5514771195,33.5514771195,33.5514771195,36.1813810199
103929,34.3924131299,31.8460879709,32.6954660902,31.9963324283
103930,27.4987807835,28.5327351998,35.6902276945,29.6879480878
103931,36.9897911805,52.1584800377,36.9897911805,36.9897911805
103932,22.9606431968,29.0499420084,42.0764259572,25.0150558747
103933,38.0014230744,39.7653957942,36.7687367831,48.0855561228
103934,22.0443967301,23.2457379544,37.1121655015,27.1817064069
103935,42.7287747874,41.0175282854,34.5701246782,33.5182076311
103936,20.8390240959,30.4364754943,24.9000063683,35.5034257928
103937,44.5206515965,37.5331104189,41.9686874945,54.7006228481
103938,30.1738279618,29.7509880071,38.5883838545,42.2014503767
103939,45.9532311659,34.3894085407,32.9532077581,38.7866732751
103940,22.8538419154,24.9400324822,24.1386003708,25.4033833553
103941,36.3776261783,32.1213874391,51.3288277535,40.9335712218
103942,26.2173463707,25.3833490883,27.4788575286,29.8888682193
103943,29.4223747933,24.3012420094,22.1719168696,27.0869052941
103944,47.7227824396,61.5302545704,47.7227824396,51.4668937783
103945,35.2638073674,32.1910237756,50.9300050622,32.1910237756
103946,30.5919649403,26.6089316752,26.1420603777,22.9184700083
103947,36.4273861552,39.9178628908,31.1854863421,39.1330095031
103948,42.7769040572,52.7920885001,45.1762582109,53.0481571305
103949,44.8909792012,49.40958684,61.3251646713,48.7930759179
103950,38.1827942789,34.4022306252,44.7695782223,32.0213133448
103951,31.1991447635,31.8861193909,32.0817720953,32.9658591775
103952,52.0479975683,59.5853732356,56.6628110936,54.403478699
103953,33.6375838904,30.1006555815,47.7508705645,36.7232286571
103954,41.6846131102,43.9352015998,46.3886630921,47.7957208311
103955,39.0385651098,35.813316954,37.9988159479,36.7633187964
103956,25.4863639654,30.981328446,42.4391650716,26.0371105444
103957,19.745167534,20.0968397718,27.6521080851,21.1819960219
103958,24.4664329347,26.932803454,27.1829640655,26.9510843389
103959,24.7816367179,16.3637107757,41.8528114354,21.0824435733
103960,47.4641786266,40.8376077585,42.813402588,41.4216930559
103961,27.6497414286,34.3667775304,42.9768478276,37.0919383708
103962,116.130363949,113.668696403,85.8160297905,81.9143742947
103963,31.3445654506,37.1250310805,42.697743248,33.0260115818
103964,33.9318353759,41.2754366921,24.980979034,27.1424634876
103965,42.9587333967,45.0736303745,53.8231211475,48.0929812253
103966,28.258635943,34.1241508829,24.333617582,32.1360210978
103967,62.1626031516,68.1131168356,90.4391113552,62.5353833127
103968,47.9414777522,55.5781308579,44.0175397307,81.1863763856
103969,49.4721218831,46.7775067884,47.6747374089,50.9452686156
103970,28.7204247806,21.9956875257,20.6425607001,23.144516123
103971,36.7447276386,40.1383123985,30.0084791074,32.2567830307
103972,27.2961399187,42.9675824646,27.6525248624,22.4268859422
103973,39.8186684917,33.7411349677,31.5849802462,33.7411349677
103974,34.1031793864,30.191621099,42.6689591275,37.9125994845
103975,41.2179821618,33.1548374675,32.9340268657,36.8952390134
103976,20.9662547733,22.5998763516,23.8941775967,22.0495723471
103977,20.5324829755,20.0360442127,12.8551201786,14.4944137087
103978,44.1830742684,50.4771211381,39.4081616936,39.2145025701
103979,44.4456353276,43.160424395,41.4753249123,44.8368752179
103980,25.7972570303,27.1268140221,22.70079902,29.9908399182
103981,43.6804278068,44.6364440187,55.8904652486,45.1944533842
103982,26.7485724585,31.4384088587,28.392606957,30.4925954804
103983,25.6973728614,25.6973728614,25.6973728614,26.6351047245
103984,30.937670178,28.8849515476,40.2700016512,49.6639176989
103985,43.398525633,39.6076773032,40.4675436835,43.398525633
103986,26.2442631654,27.7831475605,24.0065791855,29.680013429
103987,39.455191483,39.8844518444,43.3255701173,43.4775984236
103988,31.7040092401,30.0375901655,27.082354819,35.1760147861
103989,54.5961132955,61.7059249273,60.8681632678,56.3117930539
103990,32.6805486131,29.1727553614,29.9306999946,27.1254032518
103991,29.5403758697,31.875848206,39.5159000624,77.3015264113
103992,33.1714243196,29.7085211983,28.2955218066,29.6415015451
103993,27.0646383353,35.2032160942,30.3677261655,25.5336869905
103994,37.5860857037,28.0491537053,27.8075651715,30.9485046428
103995,38.9460773937,52.3911854363,34.500669904,37.3130179124
103996,53.5828217976,44.6962124362,42.5128392465,38.5857938048
103997,41.4997536842,37.4525647024,41.8325973019,48.6216154884
103998,25.4854419495,32.6447517725,25.4854419495,25.869547197
103999,81.2543873914,76.4825610387,70.2720758456,71.4348393737
104000,33.688297592,39.3198115142,33.688297592,33.186045655
104001,26.7433611026,32.7260193008,31.6194536977,36.932874711
104002,34.2000259339,28.2371789802,25.1423407727,22.4265475729
104003,28.9914657198,26.4010743272,33.5102956879,40.4096028167
104004,43.1492430157,46.7914227323,68.0488276157,43.1492430157
104005,31.9483145491,29.0331945943,29.0301024051,27.0687419454
104006,41.8015745003,44.9925169024,47.6275355099,42.6697695279
104007,23.8720625411,27.8105593455,22.9827586866,26.3882981217
104008,40.3672310188,50.4316843623,45.7311385757,40.2470109696
104009,36.2990895317,23.7802971073,34.1595747857,20.6635112919
104010,41.4486316464,28.2248842863,30.5956815996,35.6717325875
104011,31.6436660528,27.3758037438,28.8433540619,28.1142466481
104012,39.0401593672,34.9259049484,40.5310129108,30.728332524
104013,36.2541455261,38.0373939709,40.0780794547,43.0138014365
104014,23.3172025369,24.278585293,21.2336485857,24.8258192313
104015,29.373443457,31.8669639325,35.3074682554,35.6116222745
104016,30.7608950494,30.7608950494,33.6036236001,33.591538277
104017,33.905463986,28.7441973279,31.2408888619,38.7399370137
104018,28.5463867672,26.2760735357,26.2760735357,26.2760735357
104019,31.859597255,40.1473770208,31.702476952,30.2736352883
104020,46.248043587,36.3588603816,36.7934019568,39.7289531041
104021,27.5681766555,28.5879983031,36.1997128985,39.1783627817
104022,33.7214052384,34.1624561141,40.6448073463,30.5452466873
104023,44.461073822,41.9646357097,50.7560862075,41.9646357097
104024,30.6040129961,21.3511305775,24.3870813567,30.633986033
104025,41.0732006308,32.3007835586,34.1355530722,36.432551726
104026,23.2869955603,25.5992385183,27.6875183193,34.2484708344
104027,59.6326937633,53.7752886683,49.0763584847,57.8570984616
104028,49.2085408695,28.3688872742,26.9599212018,29.5355047474
104029,36.2247765313,36.2247765313,47.3024547343,40.7599449586
104030,28.9990628404,33.83512091,29.6595975739,33.0000105159
104031,41.9028883707,41.9028883707,41.9028883707,61.787195455
104032,36.3283970411,53.4504654469,46.6296262979,40.3670821093
104033,23.9946822884,28.5698411779,25.2975713518,29.764929078
104034,47.4732306724,49.5520076391,51.2254187116,48.4358005745
104035,37.9539638901,39.2691465234,41.5576936132,39.5564801725
104036,38.2705106806,41.7705538708,47.9488806077,34.6446381868
104037,45.8223951582,46.5427154234,46.5189752984,47.4598230499
104038,23.6138990649,37.6813473902,40.461130158,25.7280595248
104039,44.1524354328,35.7673783734,29.9150386172,29.9150386172
104040,35.0117869037,42.3361912264,34.4947357486,26.7089647784
104041,42.4866936166,36.1112808458,40.6739890536,41.6280192736
104042,33.8279400811,46.3403796962,37.2322767739,33.8279400811
104043,25.4676286491,42.8317342392,23.6299850182,23.7178397932
104044,89.9692478114,94.6991136117,92.771236619,100.717942416
104045,33.6787422637,31.8318446716,28.4211773152,27.4561501258
104046,32.9934171446,45.7501556138,32.9934171446,36.4563337102
104047,31.5596328714,39.1177491974,35.5914687595,32.8085665786
104048,61.2049577446,58.2348543887,52.8702267051,60.7737617615
104049,60.2589052444,57.0324434323,54.147103482,48.9167409241
104050,24.89825426,26.0921333507,29.9888684415,31.3383986555
104051,56.2618103098,52.9760183092,55.2258091866,52.9760183092
104052,28.6154124476,33.909931962,37.5283548714,39.9745190336
104053,60.205953501,30.9449150501,33.8799147813,33.8480463197
104054,27.3183218178,33.5547490964,34.0932086424,38.3293330016
104055,30.2515303108,26.265152157,30.2903997765,26.6575486417
104056,30.3082210148,23.6944077573,23.4132487407,32.8781204784
104057,38.2346802434,38.2346802434,38.2346802434,54.2001853714
104058,26.6973140715,32.1499606511,27.3602903712,25.5289270471
104059,36.697576275,34.6322941298,35.9668382895,37.4598479072
104060,24.8217048082,20.3472604102,42.8212258802,22.7444837897
104061,35.3660238014,39.757580235,34.3193014395,35.4763895243
104062,29.8121139481,29.0880630228,26.5521636264,46.7917967378
104063,25.6769865919,22.1002103047,59.3018030062,23.3360589631
104064,28.5253309737,30.2650923352,30.4469067629,23.7661102846
104065,45.0605242245,41.2015534665,59.1729905991,42.7810439535
104066,28.3281396462,34.535262091,47.447094687,29.1502160094
104067,36.6642889808,33.5679845973,53.2495739514,36.067217125
104068,61.5059244469,65.1532729639,61.5059244469,65.4859899148
104069,35.0940907581,49.0433467933,49.1703786228,35.4488498604
104070,25.7393252024,28.8582703384,24.6704343083,28.6700232577
104071,36.7971668724,31.7032966453,32.9236292914,40.6244776621
104072,26.9478132262,31.6519962197,26.9630828519,23.8812171733
104073,32.877845778,38.6459372094,26.7453036965,25.3278898213
104074,38.4222259567,44.9242882516,29.0236454645,38.1825179911
104075,22.6623267434,31.6255226065,36.4843268036,39.320627638
104076,44.7935633866,44.7935633866,49.0799755829,49.0799755829
104077,49.416257761,62.6047227739,47.955059452,45.1239870192
104078,36.6080403845,31.4889940001,27.9140503505,33.346860514
104079,51.1881914225,45.3204981476,40.3681113943,39.8431597016
104080,23.5547695596,21.8549984085,28.6280365527,18.9802659178
104081,44.3511067171,47.0383385524,46.8923489864,40.5956410818
104082,38.8438955535,38.8438955535,49.6790898022,51.2485130565
104083,42.2724876112,41.9227649797,40.4119457128,39.6311867442
104084,36.2638613131,36.614496304,38.7107458598,46.798853469
104085,37.863600036,39.8058564389,48.3421861864,44.0447859615
104086,28.6900588522,36.8187175982,31.4646793365,31.4375943352
104087,47.8381354709,40.0958139556,36.8377584549,45.7750230086
104088,44.5573659643,41.237529161,40.3228100305,33.9013704571
104089,45.4231400119,41.6501747502,43.5184787684,37.7224945559
104090,33.3423398844,37.575449377,42.7972482555,28.3379638462
104091,17.7649244469,27.7863011074,17.0431645477,23.0067178906
104092,35.6941330147,38.5902911102,35.2497017508,32.0943105221
104093,29.2396902029,43.4858810244,26.5553251546,27.9670657435
104094,47.2309395818,44.0075395038,39.6854908354,39.6854908354
104095,54.0892440362,35.3891239013,35.3891239013,56.7705318972
104096,38.0813562665,28.290015515,29.8838904929,31.0557235347
104097,31.4965311716,34.1196926972,31.7306494663,34.7246258342
104098,29.2410405188,26.5208203768,28.6056091436,30.6264644049
104099,29.1711350757,36.6312855087,26.7311915053,26.7311915053
104100,39.5233482118,41.9014587078,51.2203120453,47.9975732558
104101,36.2778873894,36.102979067,30.956207568,59.9294417478
104102,30.0441634837,34.4921633135,44.097461377,35.5196845283
104103,37.4934076244,76.9630765238,35.5775440979,40.3699986826
104104,32.1823057234,36.2999614161,38.1349432033,39.2386475077
104105,31.2889423025,26.5605882873,25.0107550375,28.3414393745
104106,33.7468459295,44.0791309561,36.1701043271,36.4025070448
104107,55.9658552093,57.9078096312,51.038584801,53.5779249867
104108,45.424154827,50.2520426834,40.8700463377,42.4421930058
104109,22.0493096267,25.5440322156,40.9762373039,24.9949962582
104110,39.3861612098,40.3724081115,43.0080540953,32.2974760015
104111,29.987568574,53.4726552455,29.3102691935,38.0307432124
104112,33.5012913608,36.1523977303,35.1941492642,27.4843169423
104113,45.3768766591,36.1112413801,27.52399449,31.3681138282
104114,48.1065229465,35.7034719804,32.7218852094,29.1889548582
104115,46.7909544589,39.6865822028,43.6079975136,39.6271409453
104116,28.6255627737,27.3075172759,28.288716414,30.9071313397
104117,26.549066633,28.3315799324,23.7725092244,22.1604855906
104118,74.9607012851,67.6004660425,63.5399362731,57.3886217724
104119,33.4020638192,29.5436474592,34.9982029861,27.6746242555
104120,19.4028134832,21.1985062256,18.5582508917,26.9876770494
104121,31.6902700679,27.490867668,28.0599616544,29.4832265955
104122,36.3585279781,47.704110903,48.1352301037,61.8653187441
104123,42.4192399012,31.1755049195,32.4089957503,35.8527794801
104124,23.4205836155,25.9734970354,24.2903299281,24.5220671551
104125,28.2400793667,29.8700523617,28.2400793667,41.5504736502
104126,28.7690469006,31.7516798833,24.7534127863,27.4436460309
104127,34.4479278663,32.9751486142,32.1217672755,30.6265533269
104128,31.2708492969,29.218036338,27.5768609302,27.7630608303
104129,43.5914477457,46.8342243717,50.8197337481,53.6036220176
104130,48.8244654547,45.3492101226,38.5892896634,43.3118166732
104131,35.8345250864,32.9692210965,36.4572073721,32.3875989666
104132,54.6459721818,53.3771162801,47.7759634421,51.061224498
104133,40.7565938587,39.7423441977,36.2735886666,46.0819513725
104134,72.5141911086,71.5768914979,68.1845893275,67.9773124439
104135,29.2944618215,34.4035572953,43.1722436699,30.7936898386
104136,26.3369173164,25.7230535442,44.9821047287,32.1380506482
104137,68.5853857676,59.182689127,55.3716153048,55.5224684063
104138,29.2863561994,50.9816489335,31.4881169152,34.1386498774
104139,58.5120633595,51.8924136955,54.3167139285,51.1299068547
104140,42.6375823356,42.2841548333,49.731545288,42.4268379582
104141,48.4718018782,36.8891754386,37.7013784155,33.904245366
104142,24.7710575497,25.0884651813,29.1640030109,27.016139616
104143,49.0795095101,46.700157954,48.3920087114,43.1564840714
104144,43.8312856574,48.5389017406,47.3785508455,43.8312856574
104145,25.5979083742,23.9801201399,19.4444346921,21.8640153411
104146,35.2747447308,44.7637912428,23.8865928391,29.7151932957
104147,37.0023560174,37.211432204,46.4082875375,37.211432204
104148,39.4509737038,42.1881781835,41.8533489313,49.3541372043
104149,33.6944879104,38.7778965333,34.7727219685,44.0007573956
104150,37.2153183316,37.4656220738,47.231981628,31.4102319857
104151,41.515587331,31.3293631501,35.9599301441,45.6754223149
104152,62.3068414379,35.9103092715,32.8456957143,31.0380675102
104153,60.3445326824,43.3199818191,40.1785748308,39.8275681251
104154,40.93302997,43.6524457892,52.2669801528,37.9593988301
104155,28.8739089303,25.1679449846,25.1679449846,43.1944297619
104156,32.6438376245,47.9069223923,40.3589027812,30.1903080565
104157,49.7262678565,39.9431759418,97.3902528014,38.7545932019
104158,31.9960242281,43.8069436264,35.3255095267,31.9960242281
104159,27.0217559356,24.0410856892,31.131552123,28.2230268855
104160,92.9661292542,87.2962283425,84.1645456927,90.4513964499
104161,91.0883953613,83.5701474729,77.0115443864,85.0778028139
104162,30.2177212802,35.5038360448,30.2177212802,37.4238040542
104163,42.2255020335,50.6145141605,52.0085954856,49.343889001
104164,43.6298000113,55.1285484846,52.2310139481,50.7977648663
104165,61.008910985,54.5988347806,71.9014752999,71.5412426877
104166,44.9082477858,37.3254200329,36.5001577034,33.5702644069
104167,49.4125085247,41.4897021896,41.4897021896,41.4897021896
104168,65.587527189,39.4004561512,44.0426789831,40.7454394861
104169,31.7760326736,31.330617673,37.9140632624,33.2904006948
104170,37.4151736765,36.056601468,35.7425189723,30.8953124676
104171,23.5116707299,22.2478442882,29.9520881532,26.9242450112
104172,27.5219459158,25.8365367183,24.5249837561,22.9684015573
104173,30.0232446996,31.1738233944,27.6002308352,41.1378909801
104174,68.760050004,68.2272696228,61.6045184063,58.0830710791
104175,32.4334762766,32.2164962118,48.9854547922,39.6903972363
104176,50.8494302153,52.6528205285,46.6231783259,48.6275622666
104177,39.3637607555,38.3619143261,40.8512340473,38.3619143261
104178,49.5368289729,62.0027539802,52.5020029963,56.6660966067
104179,27.5070318362,28.8198212577,25.1817546237,31.8983061861
104180,52.9177259112,46.0481392403,62.7621158094,51.1433694281
104181,45.916086614,43.4576666997,40.8226509388,58.0776922547
104182,60.0980557429,60.0980557429,64.3037530456,72.0635303806
104183,69.422030174,71.7038935555,68.3491889364,73.7624691177
104184,28.1985853671,27.7105151042,44.1763498578,36.6695428593
104185,35.0137415911,32.1026289398,46.709518977,28.9413259283
104186,39.8643804722,32.8138793901,34.6392747832,46.7267618905
104187,47.4146461606,45.9275490487,45.9399043946,37.9817998033
104188,58.164918988,42.8294680414,38.6291344598,41.5440977243
104189,51.8781283898,49.7639944857,49.7639944857,49.7986206276
104190,37.3123432026,31.6675098404,33.6211897895,29.1889683067
104191,23.922538235,35.501416085,29.5735229522,25.5987297689
104192,28.3489303619,31.3296553587,23.4211399526,27.8182431899
104193,36.5406585353,37.2236432477,54.1065758488,34.1553156123
104194,28.2631165897,28.8973046702,31.5332479792,31.0657691591
104195,46.1364470752,48.9932772555,40.4861846625,48.8722820065
104196,43.4851857334,37.5553963552,34.745793443,38.3299866519
104197,37.0360048622,30.3076689325,54.7200405057,30.457140164
104198,22.5175049976,22.4336469945,31.0375772902,19.8573151247
104199,35.2039830025,33.3188949422,41.1806920632,40.6262953208
104200,35.8176299597,42.7812834169,34.041861329,44.1772204069
104201,34.6617610568,36.5265460607,45.6694970251,36.3774882317
104202,31.7618174649,29.5479617133,30.8938303107,29.1472331265
104203,24.975015028,38.1583597444,25.1261474938,39.1052136433
104204,33.0672619889,31.8404762133,23.9554404028,26.8063017294
104205,37.3107452921,37.3107452921,43.981923789,43.9479177879
104206,40.8272028486,39.2072846122,30.8534589484,37.468240347
104207,29.8671042822,33.530193425,30.1423107272,38.4676196242
104208,35.7601712006,25.3733444548,25.6765128741,23.1188987066
104209,35.1690596933,35.1690596933,61.9696911058,35.1690596933
104210,55.1894946721,52.4206691521,53.397558586,50.1076655032
104211,63.8558108951,55.0511962985,45.8496033142,60.7326470592
104212,70.760913879,45.3632824204,37.9260185764,39.8749180394
104213,36.0986801592,29.198575248,35.2001141554,36.8467092779
104214,42.7181281192,28.7478524551,33.1892836816,38.0614309509
104215,25.6441504025,30.3758960644,31.6217849161,42.6986603552
104216,30.7326396133,35.5840640757,31.9661155914,32.7379496383
104217,22.5512146565,36.9389229889,25.3651543399,25.7101512894
104218,46.6430374956,55.6549219579,51.5551533963,48.5056386392
104219,24.0803322129,51.3149923012,20.6420923865,21.5486361554
104220,50.418718709,32.7066566499,46.5661732609,38.4985520062
104221,55.5215530198,56.5353548343,49.4367876189,47.5854167737
104222,27.5125030864,25.1614024466,34.9000679051,33.0619344302
104223,40.2832250295,50.4716917537,39.4227767916,36.0968323075
104224,32.412004184,39.9509213979,35.3025157533,43.5809621161
104225,27.2385825281,30.4320026407,21.31146217,29.2421429801
104226,36.0280901682,40.6317725358,63.9755162153,41.7072821112
104227,23.850345188,28.7913152605,23.683035019,31.89597323
104228,32.9075081023,33.8532358067,38.8464937957,42.6094153653
104229,33.5446074868,25.0148009369,30.9643806886,27.2233190436
104230,41.4295596599,29.4958560565,26.0605845113,34.0736305618
104231,39.9492148949,31.5734413436,39.0642854598,29.8691116585
104232,40.8777261651,28.7961496518,36.7266690102,22.2971195215
104233,31.363185174,33.8358736795,46.1956967498,31.363185174
104234,29.3108727785,29.3108727785,28.0535012697,27.5291302838
104235,35.5679843419,37.0040374759,35.5679843419,35.5679843419
104236,50.127315008,51.5921627019,48.7982666911,49.1729443344
104237,35.0864661483,32.1219192471,25.4156162292,42.1396606246
104238,23.8213716837,21.8728792006,29.2301204765,44.2315053213
104239,48.657471269,48.4466267475,56.3896799104,48.4466267475
104240,30.2436749087,25.629975216,25.9585054474,24.6550785064
104241,43.8122661336,46.4561989505,47.2188997865,47.987005269
