id,qA,qB,qC,qD
100457,47.1956784352,47.3126968356,47.3126968356,47.3126968356
100458,46.851335726,46.9667312073,47.0717246293,47.0717246293
100459,24.7869167537,24.2682618471,29.4165861047,24.2682618471
100460,30.96643745,31.6947984374,41.8403315631,34.4701333615
100461,31.5858430417,34.7323914221,33.9350181526,38.9949280565
100462,28.2907404954,30.1315571531,28.4075574154,30.596463192
100463,28.1578367208,29.0268630544,30.466482629,28.1578367208
100464,36.6403927115,33.5457616334,30.7223822568,30.5321228276
100465,30.1846242535,17.6225502825,29.1947972779,36.3592851142
100466,40.7670966294,39.6890746301,44.8747723923,39.8761393834
100467,30.4472038723,33.8867835867,33.8867835867,36.4457544762
100468,48.1955979729,48.1955979729,48.1955979729,48.1955979729
100469,35.7036362535,40.1470449322,35.7036362535,37.6483015923
100470,32.3158483792,35.4638455962,51.7642025846,34.4524510163
100471,31.7069375911,31.7069375911,31.7069375911,35.3831254003
100472,56.3383052001,45.5370078103,58.9624305973,45.5370078103
100473,38.3531705329,38.3531705329,39.899676606,38.394861823
100474,23.4701571461,23.3980882766,27.3904389137,29.6357143304
100475,26.4984062126,26.592924494,25.3451015305,25.3451015305
100476,42.7964160928,42.7964160928,49.9198325838,48.4363319943
100477,29.063951545,31.1276505387,31.7941796838,31.0329007997
100478,32.4257991097,34.8198121294,35.967177752,32.1531957591
100479,35.2723946355,31.1545107874,31.1545107874,31.1545107874
100480,40.0668391102,38.9641497604,39.9757644292,36.2397396121
100481,31.5073774151,31.9952391707,31.9952391707,31.5073774151
100482,43.4679065543,43.4679065543,43.4679065543,43.4679065543
100483,23.1183025608,25.178882298,23.7190492941,23.1183025608
100484,27.5937855523,27.5937855523,27.9928490941,27.6499653778
100485,25.6140487052,27.5282066853,30.4744919,30.602448077
100486,30.174865665,25.3933794779,31.8636381409,26.1383787185
100487,40.9974006375,35.6132941998,36.0804906559,40.9974006375
100488,36.1669240301,37.8433647641,39.9818441549,37.8433647641
100489,45.08673875,50.5258981477,45.1824843752,47.3482060217
100490,29.0071062237,32.3068160456,37.4181406166,27.6922300004
100491,41.220163756,38.0397330903,36.2306005413,40.1542147737
100492,26.573747223,33.5261323332,24.3056482806,26.1478683401
100493,28.3400885134,30.9222066574,30.9740085351,26.7896828978
100494,61.9877835181,62.2820131792,62.2820131792,62.1418748635
100495,30.1435585687,30.1435585687,30.1435585687,31.8453307277
100496,39.9017208373,39.83021251,39.9614938652,40.023896861
100497,41.9430937819,41.3275120219,41.2128564183,48.9978822164
100498,25.7646182399,27.3825870658,31.0125748189,28.0988949014
100499,46.7056984925,46.7056984925,57.9663470964,46.7056984925
100500,37.9577119831,32.1943148237,31.8707861272,29.9711180854
100501,36.4052478504,29.8007381456,29.9462988071,35.8490448272
100502,31.7779556665,39.2810546428,41.2961783772,29.0289545343
100503,37.2585267816,40.8931349014,37.2585267816,41.1122254025
100504,34.9786024295,34.3381141527,32.604348339,32.604348339
100505,32.1444914935,37.0149131243,46.9298188181,47.6507116054
100506,36.1907931528,36.1907931528,36.1907931528,36.248015505
100507,27.4446994741,31.6458881579,24.0245678164,24.0245678164
100508,25.6370747533,32.9121518205,39.0251890762,25.6370747533
100509,47.4382770726,43.7464713298,34.3290168796,34.3238861725
100510,25.4762434935,25.6260251446,25.4762434935,25.6260251446
100511,28.4560326346,34.9563096902,32.2515674555,35.2273164193
100512,31.5354167792,31.8257568776,37.1811441467,31.5393072557
100513,26.7955678689,26.064351787,20.8878640966,26.1046927545
100514,48.6612990069,34.6168329141,39.047066849,37.885374518
100515,28.5012786094,29.1199382224,30.3275781848,29.6558515574
100516,26.7444403014,42.6032687245,29.5971401252,28.3300791055
100517,42.681633191,42.681633191,42.720414191,42.7569916366
100518,49.000579421,55.9316056613,48.7180416992,49.000579421
100519,38.3398782413,38.3398782413,38.0291533294,37.6570441489
100520,37.9190684477,37.9190684477,37.986029658,42.2272395285
100521,29.3284775255,31.8727642437,30.1675168454,28.9748395368
100522,32.62076463,30.4348410355,31.4686681982,26.5125074246
100523,38.4559669234,41.1442973953,48.9187063065,46.4418798841
100524,23.0028809513,23.2652350383,23.1899331014,26.3594093382
100525,48.7894104204,55.6962876872,48.7894104204,58.686715554
100526,34.4058591141,34.4058591141,34.6276350122,34.8075515916
100527,28.9515654851,29.6311203649,32.9273705579,28.930083284
100528,33.4582771099,27.477219778,27.5997987809,27.3990592833
100529,35.9455750069,41.24263015,37.0263493554,38.5272096187
100530,29.603120992,29.54659574,25.6358601832,25.6358601832
100531,38.1862869557,38.1862869557,38.1180672651,38.1180672651
100532,26.77831338,21.7987658375,22.0330219043,21.8773589983
100533,38.9087698025,38.3327558325,38.9087698025,38.6444645904
100534,26.0281591206,26.0281591206,29.2569524392,27.7115752475
100535,47.0418341311,32.3475527186,29.5508032655,29.3186254785
100536,27.7662698954,28.4838790491,31.1302014156,40.7147654047
100537,19.9153882175,25.3662052218,30.6202684014,35.4312378448
100538,50.859307676,36.9048199289,39.2985373525,37.1701238424
100539,34.3423757178,34.681003399,41.8963856919,35.2035807094
100540,26.7607950869,26.7607950869,26.7607950869,26.7607950869
100541,26.5111368839,28.6227639755,34.1833236636,28.4318971497
100542,30.9517134682,31.2050058893,32.3322873089,31.4212334457
100543,22.5554379637,32.1469405576,21.8786057187,28.7724829094
100544,29.4063323499,33.7170279243,28.5588082314,35.4187314911
100545,65.3554468767,65.3554468767,65.3554468767,65.3554468767
100546,38.1965647581,44.3015877895,31.2893868251,35.610552173
100547,34.8200239484,39.8127784475,37.7504338081,38.2748942682
100548,24.3785450683,25.5121649988,37.0450129719,24.9683856201
100549,27.3454283209,41.1530443415,38.7761844625,33.0997388828
100550,23.758165277,23.758165277,27.0248847274,23.8725657712
100551,36.5642460482,43.5529587796,47.6976607394,36.5642460482
100552,23.9898303583,22.2888082313,29.7335710071,20.8512126335
100553,58.491658876,58.491658876,58.6372413059,58.6372413059
100554,41.8645257941,41.8645257941,41.4808207103,41.3783820002
100555,26.2791004449,26.2791004449,30.3814273208,26.2791004449
100556,23.1713345979,27.1004527831,24.4818872321,27.742550381
100557,41.9840702618,38.7750738289,27.8611646043,27.9995778377
100558,33.6425283909,42.5382638175,40.4307284483,41.5378343878
100559,27.9632903573,31.9307916415,26.2906301696,26.523818739
100560,18.1082267885,23.6577032605,23.3478835571,24.3296461166
100561,34.8340083958,31.9201783518,32.043368146,36.0044908029
100562,34.9419341619,32.5240064201,34.8308108788,34.0163304527
100563,36.2029765027,29.7002839083,30.2958564426,26.3641782333
100564,46.5865921771,46.5865921771,46.5865921771,46.5865921771
100565,24.1706110378,21.7204648982,22.2813446763,19.9850832945
100566,30.2529810731,36.3140806928,31.7414365596,27.9638089697
100567,48.0166984349,47.3374918179,48.0166984349,47.7856804124
100568,19.3002156473,34.2683990588,17.6225502825,28.4124854089
100569,23.0851510167,27.1627441893,23.0851510167,27.0310198777
100570,52.964024417,52.964024417,52.9773320732,54.6531250716
100571,34.3525543956,34.3525543956,41.3365246445,41.3365246445
100572,32.7366014947,35.0996890731,31.6303857461,31.6303857461
100573,29.8287530739,29.678786436,30.4843660695,31.1987843813
100574,40.9265652977,45.2224767122,44.7015918448,44.618251023
100575,42.2682183373,42.2946616348,33.7654499749,33.4609865743
100576,27.3731244948,27.3731244948,29.567653552,27.3731244948
100577,62.659331654,62.659331654,62.659331654,62.659331654
100578,31.9180912944,42.1150557815,31.6398753152,32.5533151782
100579,27.0168316836,27.0168316836,27.0168316836,27.0168316836
100580,37.3688500634,33.913310565,35.281935635,33.857037399
100581,29.5441650966,24.8167525996,24.8167525996,24.8167525996
100582,19.8527190858,19.8865378874,19.8527190858,19.8527190858
100583,39.4996868661,38.6732236485,38.4836323121,41.8512163403
100584,36.9184106601,43.5290896365,29.8708920377,31.978198281
100585,62.4438299763,62.5511121178,62.3272817355,67.4038395659
100586,23.749385529,33.0381203184,30.5601859885,22.0908182072
100587,25.3735161661,25.5490967894,37.3553861476,33.5697991569
100588,35.0965276769,35.3629980819,30.4206218998,30.3468788497
100589,33.9444298047,29.7487641492,28.0958755682,28.0958755682
100590,33.9611532379,33.9611532379,39.3054227791,33.9611532379
100591,33.9713633898,35.5292951418,31.4698700449,38.4294890828
100592,28.7929941107,28.7929941107,28.7929941107,32.0433728116
100593,24.941795978,24.4953199513,27.1431807224,28.4570380923
100594,33.6694151726,33.5221781746,33.6694151726,36.4118530589
100595,46.8276685379,42.6243455802,46.8276685379,46.8276685379
100596,37.3018029397,40.0774373482,34.3920569396,31.9902473573
100597,20.0105199059,20.0105199059,20.2946360733,20.0105199059
100598,24.2472558778,31.1506498976,24.6901895534,25.7858845993
100599,25.4857930914,25.4857930914,27.635627382,25.4857930914
100600,31.4375504302,32.9312237073,36.7367442103,37.9308189393
100601,32.147724306,32.0686183369,32.0686183369,32.0686183369
100602,30.325605626,27.6213750514,38.1854302318,27.7277067935
100603,27.9119867665,27.9119867665,37.2072721598,27.9119867665
100604,30.5907358707,24.7351550563,30.6567825023,30.2452826344
100605,33.1332916134,25.0089629477,27.0388627352,24.778272809
100606,31.8413566664,31.8413566664,35.1798733151,35.0682843827
100607,25.6661352505,27.1011744776,28.7363084148,29.7986754353
100608,22.4871739667,20.025625321,22.0167180759,23.4859634985
100609,50.1555468793,52.2006419669,54.8648350093,53.2839778738
100610,30.5869512227,26.8313065876,33.7679604303,25.234663503
100611,23.7579575998,25.8498753483,26.9891169698,29.0877726525
100612,28.8164559258,27.9037557687,25.5411646814,30.3052549364
100613,42.495041694,42.495041694,41.0709183275,40.9144442781
100614,35.5290960618,38.0738832143,32.7057196851,35.4899922374
100615,36.3285946383,34.6869197384,38.6240553301,34.2338936267
100616,40.5486247668,40.6560055588,39.0211500372,47.5261607463
100617,31.5574921408,31.5574921408,31.5574921408,31.5574921408
100618,36.8133020882,33.6319216096,39.8438769297,39.8438769297
100619,27.8548385075,28.3988051989,37.8029447488,32.2140870774
100620,27.0517726733,26.7808356808,26.7332727161,31.2456745836
100621,39.2762907898,39.2142231971,37.062214436,36.9929829978
100622,66.5396631326,66.5396631326,66.5396631326,66.5396631326
100623,56.1984659074,57.9107460509,56.1504144781,56.2438631023
100624,50.5704319854,34.6105175937,42.9452777464,43.303369934
100625,36.3203324426,36.4307217217,36.3203324426,36.3203324426
100626,37.7773330442,36.7735646782,31.0381359619,31.0381359619
100627,46.2089298697,42.39815396,48.6813824805,47.8929163265
100628,38.1185203672,38.1185203672,38.1185203672,37.6591773246
100629,25.7725775087,24.9829154176,30.1585299499,31.246756858
100630,41.2906533606,41.2906533606,33.2649671328,35.290453188
100631,25.7337458596,25.7337458596,25.7337458596,25.7337458596
100632,27.8571298001,27.8571298001,31.8256337638,27.8571298001
100633,48.9966662337,54.1864311184,35.1762716569,35.4378704754
100634,55.5433987322,46.5379111128,46.5379111128,46.5379111128
100635,57.6601738905,56.4396690126,49.0945857271,48.6002339164
100636,37.4161941666,28.2270092724,33.165940284,34.052081036
100637,40.9993336185,45.8893297265,40.2000199181,46.1000147156
100638,51.6120777692,46.4424196582,56.7249680348,51.7400413127
100639,24.7297678566,30.7128312296,21.6739409885,23.3106576128
100640,32.1042863599,32.1042863599,35.8440741035,39.8151518683
100641,30.0830412662,32.8802552797,32.2590353754,33.0303005439
100642,46.8084832082,42.1763046008,42.1763046008,46.9509989641
100643,32.3957465981,31.9733046751,32.108420654,27.1379737521
100644,29.9745596917,27.485048772,29.3290485461,26.3457688579
100645,68.4514033059,68.6942530634,68.4514033059,68.4514033059
100646,35.2252489538,40.3965265843,33.0126449464,32.0364041279
100647,62.5223515527,62.5223515527,59.3162447654,59.3162447654
100648,25.9624885984,21.1970930382,22.591876099,24.7165778908
100649,34.2245142423,34.2245142423,34.6782352032,34.2245142423
100650,33.7696429985,35.5481631589,33.7696429985,33.7696429985
100651,23.8393726272,23.8393726272,32.4020966385,29.5731453469
100652,39.1625600308,39.3303772549,39.1625600308,39.3303772549
100653,47.3598127697,52.6262066504,42.6541909885,49.2339079339
100654,53.7591274203,52.7098402392,51.0998967721,46.7589155558
100655,32.5182667794,32.6168538887,32.5182667794,32.705682096
100656,39.4944371676,39.6677321402,39.4944371676,39.4944371676
100657,26.3605184764,33.1655592431,29.8453348664,26.6013695571
100658,30.9532853193,30.2799375172,30.6498892307,30.9532853193
100659,26.3888503191,24.7704323606,24.9994636525,28.7309583548
100660,33.3911262415,26.9263779729,34.1062368375,27.345610567
100661,45.4983701418,41.9626308971,37.9688042286,38.1920150325
100662,53.897687739,53.6532659782,58.1855995449,58.1855995449
100663,35.3617519157,27.9912012629,27.9912012629,33.7212298562
100664,21.2148425076,23.2579468876,24.291620835,31.5288615578
100665,26.0605228009,28.4100378716,26.2119196496,31.1252994478
100666,34.3234249102,34.3234249102,34.3234249102,34.3234249102
100667,36.3139232342,37.3082583674,29.2515961931,34.4412981341
100668,20.5852232873,20.5852232873,21.3598268076,20.5852232873
100669,52.5733691303,50.5360432932,53.5986263337,47.7602143799
100670,22.950487965,27.5659453765,26.7431283556,27.5993548479
100671,43.6898475943,47.2449250275,45.0211478872,45.3885600891
100672,41.8907626005,35.8539512137,35.8539512137,35.8539512137
100673,27.6050979759,23.326943049,29.1779138185,24.5478664204
100674,41.5863383554,29.6322186852,36.5960943522,39.3196118872
100675,31.973548933,41.2278764008,36.0462223205,41.5026074494
100676,56.5528837971,56.5528837971,56.6798825731,56.6798825731
100677,52.2983132609,52.2532260947,52.2983132609,52.3408997543
100678,46.494420719,46.3898637849,48.128055577,46.494420719
100679,39.6596713663,39.7796718741,39.6596713663,39.7796718741
100680,43.9443475813,40.7825396197,38.2412479876,37.4237674924
100681,32.4084470928,35.0066872198,31.9551296428,35.9002384874
100682,28.7093514583,28.7093514583,29.5971545133,28.7093514583
100683,27.7811396922,32.2044938949,28.298969043,32.7700404666
100684,38.6808131847,32.5934335473,32.900384591,40.8446426951
100685,37.1307213628,37.7304718047,41.3417388031,38.6614589185
100686,42.0104778981,38.5125074042,42.0104778981,38.287039841
100687,42.274878568,42.274878568,42.5657584502,41.5204990151
100688,41.3599997129,43.7264728934,36.1318162766,36.1318162766
100689,29.2758424831,30.7147695143,31.5326337319,27.1699375547
100690,31.5595385759,31.5595385759,31.5595385759,31.5595385759
100691,44.0686830306,44.0686830306,44.372107,44.6325013737
100692,38.1202731682,31.5851615548,31.5851615548,37.2989660148
100693,23.4943807937,25.8024847962,23.6730779777,26.3481729284
100694,30.0532201391,26.568710091,31.1894147006,26.568710091
100695,26.2910038942,31.3757385369,33.3901674773,29.9166177248
100696,36.6267290151,37.6462494309,30.791092139,33.4951970168
100697,22.7678728467,28.4776648191,26.7192684953,29.4628583415
100698,31.5911287141,36.3688734591,31.5911287141,32.8351133292
100699,59.4811062053,45.3100238493,50.2581564125,45.1856908179
100700,25.4537391815,24.8769376209,24.8186557627,24.8769376209
100701,37.6384056009,37.7153817412,30.0667714743,33.8575727545
100702,27.9756257185,28.3609158448,27.7505557862,29.6535155185
100703,42.8748151745,37.1646176826,48.8805539286,42.8137462344
100704,24.0828985663,24.6907218316,21.8427304742,26.7405295914
100705,41.2673448087,43.6313643419,43.8964075178,45.2347103516
100706,32.5858282128,34.4712973444,48.586785475,40.0257342818
100707,29.9145549736,29.698014152,28.5836473015,30.954812441
100708,27.9591656102,27.9591656102,27.9591656102,27.9591656102
100709,29.641932158,27.072777456,29.2306240562,34.5177713062
100710,43.4009288247,43.4009288247,43.4009288247,43.4009288247
100711,36.2252948276,34.2569267513,34.2569267513,34.2569267513
100712,40.4446687822,33.0070655138,39.1226254528,35.5434928574
100713,41.6617849308,48.1917230912,41.6617849308,44.7882337886
100714,31.4410390895,33.1347233683,36.6685920657,31.8087529377
100715,34.1863950944,27.8195350986,27.8195350986,27.8195350986
100716,32.0359108135,31.6625874497,34.9751924118,34.9751924118
100717,41.0017954493,43.7696941991,46.838553199,44.7233646852
100718,28.2264648919,26.8394789178,27.1317524968,25.4306269376
100719,35.5450471403,37.0347417758,35.5450471403,35.6423049118
100720,31.4861237059,31.5947456,30.3591026626,35.6836069548
100721,45.0876708084,34.9437358078,34.9437358078,34.9437358078
100722,28.8853078136,29.0525875311,29.0525875311,35.8114547309
100723,35.9647354543,36.6601249894,35.9107968284,35.8373595289
100724,30.6906798502,41.6512282775,30.5508701481,30.727370927
100725,39.2728217964,43.5374504746,36.8559854127,36.8559854127
100726,31.1884394787,31.1884394787,31.1884394787,31.1884394787
100727,24.7105043705,24.1374693087,22.2766446881,26.4853670398
100728,25.9412240404,25.9972515421,32.3824202784,24.6824156863
100729,29.4310202791,29.4310202791,29.4310202791,29.8818388695
100730,46.8884204787,46.8884204787,46.7559200388,46.8246136597
100731,19.1888498546,17.3508550659,17.0736733519,18.4741414649
100732,25.8460312002,24.3241287913,24.3241287913,24.3241287913
100733,27.9451340223,29.2688743174,28.1369930606,30.5184692223
100734,27.3948085406,25.2963898822,29.3190823872,33.4126420587
100735,30.2095080417,30.2095080417,30.4160147036,30.4160147036
100736,33.6017260186,46.4298530292,36.4938021608,32.9604088197
100737,30.1776994929,27.5006370278,25.9035904337,20.3207003377
100738,39.6916648338,39.8652363913,38.0394097283,40.1550609097
100739,33.3641207969,31.3574447054,28.005554041,34.232247851
100740,44.6886867947,34.3918573048,34.3918573048,40.3591549455
100741,47.832836107,47.9226596674,47.8791015824,47.9226596674
100742,26.2107034576,31.1272329673,26.639040174,26.2107034576
100743,34.8443080994,27.2353466961,29.433786609,30.2447112229
100744,53.7203558943,55.5855693722,53.7203558943,53.7664058583
100745,25.3234325806,25.0220315146,25.0220315146,25.0220315146
100746,39.8991214999,40.223883305,34.6522745635,34.8910366824
100747,49.9558584948,49.7358487083,50.3613340919,54.0666870352
100748,31.9524618343,29.4847204455,29.7767219722,29.4189524081
100749,34.7222604904,29.4078188322,29.1868749641,36.01660748
100750,25.6253168276,40.8792609827,25.6253168276,26.034640973
100751,25.8523229665,32.7760264463,44.6061646484,40.781901596
100752,25.3756863289,25.3756863289,25.3756863289,25.3756863289
100753,44.8960239788,40.0155127323,35.3620827534,38.3282864275
100754,21.7142358117,19.5702766058,16.8432102798,20.2060405281
100755,52.9956079016,54.1601887766,56.5170040942,53.4994012311
100756,52.111728608,55.2528986817,52.111728608,59.1602631747
100757,39.6110472371,46.5907311992,39.6110472371,41.942498053
100758,22.5810281148,29.0994273248,22.5810281148,24.7692758981
100759,48.3719897237,45.0901089889,54.0491246613,45.0901089889
100760,33.4377843999,33.3696462706,33.4377843999,33.5002825073
100761,35.0444400951,35.0444400951,34.8910918753,43.4648311472
100762,32.4268302191,32.4268302191,32.4268302191,32.4268302191
100763,44.9293723528,48.1067923294,49.9525378326,48.062716713
100764,29.4458914265,24.0626374306,21.9687103684,22.527278626
100765,31.3625582573,22.6711396026,23.0228287305,22.6711396026
100766,41.5913844902,46.0855017989,41.5913844902,41.5913844902
100767,33.9218844162,33.6005074667,35.4426519269,33.6005074667
100768,37.7042014109,28.8657671417,28.3226440186,36.3922420451
100769,31.1327200266,26.1149346155,33.166554282,27.6017174958
100770,21.2996294756,21.6461025386,23.476761415,23.6574044988
100771,42.7356640232,43.1690034641,47.3439794688,39.1794524351
100772,24.7495374876,29.3336539129,27.4819967695,29.4047381293
100773,29.7484941773,21.308348186,22.7121689946,22.6522986636
100774,27.2644981545,32.5839272959,34.8194132167,24.0379564036
100775,29.3487922921,29.9135650158,30.7865431881,34.9051056667
100776,55.1082698308,55.0136173928,60.1135088854,60.1135088854
100777,29.8350863738,23.4515874085,23.4515874085,23.4515874085
100778,35.5808556996,30.8146155362,36.7086179187,36.7086179187
100779,37.8395172958,36.2722896674,36.2722896674,42.7694296492
100780,32.5740588117,32.9114826864,31.9186277773,31.9186277773
100781,31.4640252879,34.4354489266,31.4640252879,31.5490598053
100782,32.3034594791,32.8363005196,31.4350717981,32.3034594791
100783,29.3528209173,29.3528209173,29.3528209173,33.8688231333
100784,31.6542837655,31.6542837655,46.7669907918,31.5331087353
100785,34.9375878921,34.9375878921,34.9375878921,34.9375878921
100786,32.1113431533,36.7648647498,34.7542099166,32.0993734212
100787,22.2577078886,22.2577078886,27.2884752301,27.2884752301
100788,38.9402053803,32.9090596469,28.5738481888,30.6622068729
100789,33.80806404,33.80806404,33.80806404,35.0126916078
100790,37.7775170229,32.7109735517,33.9114563711,31.1610215712
100791,24.0015699641,19.7695343951,20.0710811821,24.6456740144
100792,35.3661014889,34.0221409071,31.9050842103,29.7172283009
100793,26.1050094318,22.869005431,18.4199219329,22.1098305026
100794,38.2264687633,29.8499003068,34.7093732215,34.5762642481
100795,47.6559577164,47.9312421819,47.9312421819,52.4224428472
100796,38.3782082326,48.682589122,38.4132907387,37.2429085972
100797,28.3713116529,28.2594862246,28.2594862246,28.2594862246
100798,40.5923005755,47.0176472297,38.1574123259,38.4031565489
100799,27.8991227862,27.8991227862,29.4750224346,29.0208765439
100800,33.3748947582,32.6405166889,38.2933293066,26.5349325001
100801,23.4110920657,28.5717248914,24.8344653668,25.1837062727
100802,46.6468552459,35.6205958216,36.2657179079,38.5114545914
100803,22.9543783172,26.6841676121,25.9632428695,37.57422687
100804,30.9910392277,39.1645258476,30.6913567763,30.6913567763
100805,39.9789063882,39.9789063882,40.5364516989,41.7717360355
100806,29.0920371587,35.1803916909,32.5183859734,31.1428299333
100807,39.2184818006,39.2184818006,39.3374645031,39.2184818006
100808,19.7836834406,19.9622026463,18.9201538215,18.5440996573
100809,31.9479677967,37.0019037786,32.1037714931,29.95278518
100810,23.1220601121,24.8808573898,22.0966583402,26.303755576
100811,24.391143082,24.5234715408,26.7716558893,23.5029983423
100812,22.7826608061,22.3791215618,22.5989745426,22.3791215618
100813,50.9110351759,50.6883711794,50.9110351759,51.1077052305
100814,29.080798749,41.4509505687,31.5251171214,32.2757574096
100815,37.7074103822,37.7074103822,37.7074103822,42.6862662811
100816,30.6534301948,30.9175197989,27.2126463834,27.2126463834
100817,35.8819245578,35.72703031,31.3558347812,31.3558347812
100818,37.9101552965,43.7234555116,41.7057483875,45.0985965114
100819,23.4318792783,35.1658179159,28.4718776608,23.4318792783
100820,49.8563426243,48.24485549,49.7342284511,46.1528145489
100821,44.7925842214,44.7925842214,44.7925842214,44.7925842214
100822,35.8125910764,33.5594255201,35.347848918,33.5897315849
100823,36.9630894342,37.3582009195,44.9911924503,41.9883402261
100824,34.8945077802,36.1462940889,28.0458860065,28.0458860065
100825,25.4183337696,35.530408255,27.3483345583,22.9764085956
100826,33.9080438466,40.3122868724,37.0834896455,44.6890889978
100827,37.2602513305,37.2193731799,36.8709602405,48.2768516607
100828,42.43545701,42.5988895032,48.5706664744,42.7443201996
100829,47.2435506914,47.2435506914,47.2435506914,47.2435506914
100830,30.5825432652,32.1826813976,27.5645714479,35.3880172184
100831,40.0930830159,38.4189955949,33.8323253316,46.6512830352
100832,24.0257412361,31.1717321844,25.2308443799,23.7309618712
100833,32.7355067213,34.240483314,32.7355067213,32.9597799756
100834,37.8068209097,32.9747775206,41.035710428,33.243382634
100835,23.3544477599,29.5679212952,26.6328099684,23.3544477599
100836,24.2889620672,22.4177037476,36.6815077966,24.4430863177
100837,35.9937577452,33.7467610125,25.9299263632,39.3384450542
100838,30.3199240061,30.3199240061,35.1750465631,30.7030614833
100839,20.2761282969,21.368585125,26.8597126671,19.947735429
100840,32.7001383631,32.7001383631,32.7001383631,32.7001383631
100841,24.8112208629,25.1071152812,25.1071152812,27.734474518
100842,26.7039122888,26.7039122888,29.2806386966,28.4331259439
100843,26.9725890023,23.9017340862,22.7750822093,28.7322538504
100844,40.2672797214,43.172880021,40.2672797214,40.4042008649
100845,38.1528307996,39.6447573932,38.1528307996,46.1954608645
100846,29.9363929419,29.0292344534,29.5455165435,29.7893857632
100847,28.4008015969,28.4008015969,32.0792094412,28.6478245424
100848,35.3008552495,35.3008552495,38.3445089746,38.6676823275
100849,40.5467714745,34.590202789,34.079598267,43.781954123
100850,37.4379546223,41.439566439,41.439566439,37.5827827548
100851,29.9897253606,29.3901215748,30.2075062982,32.6836660862
100852,48.3212915368,34.5138547377,31.950000613,34.9156837754
100853,37.2586848126,43.0737345674,36.7935991858,37.2586848126
100854,30.309935609,34.5780901677,32.8704782163,31.911215564
100855,49.2040769464,49.2040769464,45.8325531033,46.0638713924
100856,27.9700825618,31.4432399413,32.2804529129,31.8248837665
100857,45.5829065556,45.6511206273,48.0954093358,45.5066889475
100858,46.8054079545,51.1954088129,52.436878026,46.8054079545
100859,33.8248409502,37.7812768514,33.8248409502,33.9295594885
100860,29.3715672522,32.4835932053,37.9934680252,32.7272202549
100861,42.8904016307,47.0766013403,39.627371345,56.5132605822
100862,41.9011622624,45.7113775011,36.8196252099,36.9516385704
100863,62.6139836374,59.8875711455,59.3078593379,59.3078593379
100864,26.1339732878,26.1339732878,26.0613218764,29.3385877086
100865,20.1329889927,24.5138236661,29.9359393011,43.2737975967
100866,27.8619740555,29.4220258283,34.6282480894,28.2045503942
100867,22.789025254,18.8813038741,18.8813038741,20.3226079227
100868,21.7719466389,28.3846225336,30.7979869045,28.1927506561
100869,41.054002677,44.1751720355,49.0918086631,45.7990082446
100870,22.2635690825,23.8250739428,22.2635690825,22.2635690825
100871,39.5675098659,45.9840271188,40.3818593381,38.1664390889
100872,22.5675982121,22.5675982121,22.5675982121,22.5675982121
100873,50.9085701518,50.2404706671,50.6232036557,46.6081875015
100874,29.925490767,29.925490767,29.925490767,33.9053868111
100875,32.9622783284,31.3496336077,30.8200709255,33.0203024475
100876,47.2616011615,48.9087273808,47.2616011615,47.7265935681
100877,34.1321258784,39.6762679823,42.5434256901,29.1953991109
100878,29.4752368662,30.283912712,33.0635551441,34.4902353047
100879,39.1185358733,28.3476408601,39.0951510235,36.4039203641
100880,27.2270942587,31.6180632485,33.6070016334,28.6835942543
100881,55.6533762393,55.6533762393,55.6533762393,55.6533762393
100882,49.8475129579,49.8475129579,49.8475129579,49.8475129579
100883,31.8313559154,31.8313559154,31.8313559154,31.8313559154
100884,23.9540969183,23.9703788756,26.680566679,26.509746579
100885,43.8497043292,44.0003499731,58.2200553628,43.5165545701
100886,42.4819786298,49.2160640369,42.4819786298,42.6470840926
100887,36.4530712109,40.3371091569,38.3476819071,40.0894650735
100888,46.2312099756,45.3104682824,45.3860783595,45.1549014938
100889,35.8680714041,42.968050975,44.1642295609,45.7143432284
100890,27.6610725709,34.6176356708,27.921513126,27.8899198182
100891,25.028926055,22.9339224442,33.372388585,33.0739013865
100892,31.4820846438,42.8910763971,37.695088969,33.2479959146
100893,31.0459292897,27.5331805915,30.2559267322,33.8129066693
100894,26.4229785674,23.4431951944,23.7130122897,23.3505390437
100895,26.9512362353,27.3056730328,35.869946422,34.5654526208
100896,32.3976390581,32.5858255091,32.5858255091,33.2367136173
100897,29.8624574856,32.2591185644,32.1846639953,32.7799800383
100898,36.5035529709,36.2424464646,39.847100823,39.6585389965
100899,22.4987017963,22.7443286303,20.2239475095,21.2036711866
100900,43.5470172466,43.5470172466,43.6288259277,43.5891547533
100901,20.0556226938,21.7118648323,23.8808751629,24.0111099542
100902,34.6095526175,45.3339237338,44.3766893514,45.1116300309
100903,21.3083018171,24.4339256302,25.8899897359,24.971697602
100904,34.5929478411,26.6882343801,30.4738892707,25.588240662
100905,26.1222789104,28.619364243,28.053391145,22.5867662624
100906,52.7469262877,52.4431466499,52.4431466499,52.4431466499
100907,32.6653912948,29.0845576719,38.0071080044,35.0442175334
100908,31.3574085579,33.9467652798,40.9985440619,42.8075141211
100909,35.4193365268,38.0443994202,31.8428545821,39.20856327
100910,45.9148040609,45.9148040609,47.3234985832,46.0596301358
100911,31.0945634237,29.7916705862,28.1495972833,26.6518770525
100912,27.6325129413,29.6204629573,27.6325129413,32.1931604622
