id,qA,qB,qC,qD
108545,30.0098790507,29.1793434401,30.6639627718,29.4678855308
108546,30.4451429626,26.6738688118,26.8580250434,26.6738688118
108547,21.4894100159,25.2980575754,27.4675859859,21.0752322638
108548,20.6173809125,22.9433869031,20.6173809125,23.4532566678
108549,26.1332881274,35.3949401895,26.5982471225,30.4989889853
108550,30.0322362104,35.1225835414,30.0322362104,30.3169537926
108551,22.8510644912,22.8510644912,26.1118268013,26.1026164664
108552,16.757737313,18.7161328171,16.757737313,20.0158809809
108553,17.6540666316,27.0300832177,20.9167263821,17.6540666316
108554,25.3827503944,25.5106860782,25.5106860782,27.1311638697
108555,23.1544966246,19.9398272492,19.9398272492,21.3026116544
108556,20.4516919838,20.4516919838,20.4516919838,21.5421287588
108557,33.1817588138,28.0128734291,28.1212373028,29.4357488206
108558,28.5281542014,22.3242079637,23.1079027189,23.4839175358
108559,22.008527468,28.9153743985,22.008527468,22.008527468
108560,19.0573877244,19.7866770302,18.7780985709,23.7079565644
108561,18.8813038741,23.1874948953,18.356823211,23.2405348506
108562,19.6072190945,29.9904978375,21.7286193435,27.7890424148
108563,26.0030472463,26.2852492226,30.6843116741,26.0030472463
108564,44.050992185,40.4722622522,40.6030261968,39.2176173606
108565,22.283391871,30.6192524279,22.7619143902,22.283391871
108566,24.0288805529,22.2675273371,29.5267901371,28.0915984659
108567,37.7684104068,21.7263319367,27.9306164995,22.5166507107
108568,20.6343399842,25.787228255,20.8386351594,36.0408712762
108569,31.3980417641,31.3980417641,31.6140470103,31.6140470103
108570,23.625187504,21.5741272509,21.5741272509,26.0633368503
108571,17.9624050218,17.9624050218,18.3243067592,18.6501497453
108572,25.8407005721,26.0975852482,25.8407005721,25.5273075646
108573,32.4951138349,25.0378424455,24.5421649813,30.2621976627
108574,29.3131464675,29.4025068167,35.8586722443,29.3131464675
108575,25.9160380983,25.9160380983,25.9160380983,26.0937076546
108576,42.3028759699,42.4073784058,42.3028759699,42.3028759699
108577,24.5822716279,33.2339840814,30.2230256365,24.5822716279
108578,18.356823211,17.6225502825,19.2746643715,43.1099575998
108579,27.5727375551,29.8545576153,27.7608052624,27.5727375551
108580,27.24101125,25.7168716993,25.7168716993,28.5433346334
108581,19.2746643715,24.0840628668,33.4685617551,19.580611425
108582,19.320446696,12.7148654632,22.6828972103,17.6920503987
108583,21.335866888,21.1865055373,22.0094050208,20.6291084206
108584,25.3595217632,24.5899363189,23.5418491416,22.5057888455
108585,24.6025635688,27.5303717344,24.8692046153,24.6025635688
108586,25.5557113506,21.0387402102,23.1006805712,21.0387402102
108587,30.1387268785,29.9871787416,43.3128236714,30.5153544524
108588,20.4315152502,23.9782097237,18.8813038741,18.356823211
108589,27.1293073532,27.1293073532,27.5417448337,27.2861346869
108590,20.1894725304,22.1474824625,20.1894725304,30.0495509418
108591,25.6817295092,23.6743180476,25.1383470748,26.5155514257
108592,32.4558702184,32.5004345738,31.2917746903,36.5124646045
108593,27.3041396923,20.4653452582,23.9135138059,25.9625083694
108594,23.0447703519,27.80821415,24.7098206614,25.4132028287
108595,18.5195495725,22.1391351152,36.0917003491,18.5195495725
108596,24.6658821437,24.5227076291,24.5227076291,24.6658821437
108597,47.8526798733,45.5862662922,42.8954201384,43.8840223
108598,19.2746643715,19.580611425,21.4659624778,19.8253690678
108599,20.9907052583,20.9907052583,21.4672412315,20.9907052583
108600,27.668446778,32.7131933729,27.668446778,28.5352054949
108601,29.2137521294,22.5991708562,27.2132106614,26.4634697857
108602,28.5046953822,30.390687231,28.5046953822,28.5046953822
108603,33.1421895311,35.2762906838,33.1227168432,36.8238810263
108604,35.4808048012,33.8266706907,27.1228454294,23.0910047215
108605,23.6009833509,39.7636270508,22.8652268895,22.0785422416
108606,24.2255601302,30.6113718,23.6026155084,22.0288533511
108607,27.9191722828,20.4764028872,27.4015156303,30.9579431469
108608,25.8925069269,25.1740483408,39.0411184443,28.0117759628
108609,29.642112417,23.2475359954,26.3346060685,19.8424290184
108610,24.0083242877,24.067490632,23.8129751775,24.7340048291
108611,27.0499643484,22.619037278,22.619037278,29.5670288705
108612,26.0550053519,25.7361526127,25.3380465136,25.3380465136
108613,18.3668986214,21.6852646629,22.2859669203,18.3668986214
108614,20.0623049829,26.1044740722,28.6713236814,27.7941745136
108615,20.541628214,23.6454031959,17.0809926926,17.4245316731
108616,38.1920707049,38.3595515416,38.5074969357,38.1920707049
108617,19.026332709,28.4421945555,26.498484318,19.3809569891
108618,23.9168117613,23.9168117613,25.4228703847,25.8688281915
108619,22.8039288676,24.2154583565,25.172292027,25.3057046038
108620,36.3030459727,49.4250752619,35.0331749186,32.7413845753
108621,23.2098021027,25.3994762806,23.381431861,22.6375120129
108622,18.8248567529,20.9108615899,23.6354989208,21.5134240594
108623,25.3279665655,31.194036531,26.0998707953,25.6360186421
108624,40.4147988802,26.8139321533,26.2942422889,32.3321803755
108625,26.0583671894,26.6309478108,27.8409880545,25.5997482193
108626,28.5754726553,28.6625491847,28.7409846005,35.0467636105
108627,23.7796849873,29.5190358822,24.0157513241,26.0206627595
108628,16.2930212047,25.4136599976,16.2930212047,20.0521963393
108629,27.3193908326,38.9546671302,27.3193908326,36.4238684578
108630,27.8404403834,34.9749163583,27.9481280491,30.5135416701
108631,43.8383686752,46.5249986846,47.4051673877,53.3229619877
108632,22.86231684,20.9218194482,23.4574760043,20.9218194482
108633,20.5329543286,24.253288209,19.9708917787,21.3511632015
108634,20.1980580573,18.356823211,22.9553178894,20.7140558818
108635,19.5788270036,19.5788270036,20.9984098362,19.5788270036
108636,20.8397944381,25.225157542,19.8100217502,21.0343085535
108637,44.6512974881,45.0027213504,59.349598349,44.7510285607
108638,27.1328865714,24.8558924533,23.3389255413,31.8795698734
108639,18.234228339,19.8059124051,20.2304004068,18.4879744104
108640,22.386414007,20.3246836359,23.5959037457,33.7670527475
108641,35.5323453701,27.7940985701,28.0210775337,27.7940985701
108642,22.6657000473,22.6617629301,22.6617629301,22.6617629301
108643,22.5214920156,30.2254697499,21.7697921783,22.6118515094
108644,26.1014118512,22.2654396365,24.4635153852,24.4602274897
108645,24.0297241452,22.7588232952,20.1262269201,19.6980271144
108646,18.8728262354,18.698066927,28.8010997607,19.2171366633
108647,28.230606669,26.8169735247,26.8169735247,26.6995906112
108648,29.1272455546,33.0246206208,29.2978280331,35.8864621373
108649,35.118085997,29.5129008799,31.3467732501,29.4320323169
108650,16.0525424578,17.4381922941,15.5781934343,34.9259854268
108651,31.4307242385,27.4985895967,20.9807583807,20.9807583807
108652,18.8813038741,18.8813038741,19.580611425,21.5994244432
108653,29.0996244542,21.4627461869,18.0401731921,28.9893384168
108654,27.879639396,27.3591470464,28.6476399342,27.4872060903
108655,27.0102022843,27.0102022843,27.0102022843,27.0102022843
108656,28.0271946097,18.6273091748,20.1414282382,18.8718872246
108657,31.5553768753,31.5553768753,31.5054045874,33.8536233447
108658,26.0646150105,21.8679323926,26.5967420483,22.0456828662
108659,25.6466520193,25.3963222636,25.3963222636,25.6466520193
108660,21.9481760624,29.1599549288,23.3481842188,17.0967874313
108661,45.8123380677,29.7003193935,25.8034550259,25.8034550259
108662,20.451263822,20.1397553957,20.1397553957,25.7456717343
108663,24.4943584467,24.4943584467,26.1065346146,24.7376437074
108664,29.3117186411,26.0895946562,26.4772523004,26.2992770709
108665,38.7767619053,34.4482778902,34.4482778902,34.6486705248
108666,31.6506928669,31.658658229,31.7733226992,31.6506928669
108667,30.0450372046,24.9028860575,23.1443328326,23.1443328326
108668,23.6143530331,24.0428576193,23.5789366021,23.8129751775
108669,20.4617009661,20.4617009661,20.4617009661,24.0636028554
108670,19.8469374426,18.0172396513,20.5670321437,19.0037928377
108671,30.8917596294,34.1812180442,30.7237673019,28.4633398164
108672,26.0082795205,21.0680151706,20.8103506724,18.3430494266
108673,22.915623627,22.3027714375,23.2121983709,27.0325148256
108674,25.8209415378,28.2994590662,33.3134077533,25.643987275
108675,27.1315916503,23.0295575007,29.376201888,26.271632576
108676,22.4222115087,29.1898080318,26.0099534837,22.4222115087
108677,23.7689740104,31.5624063881,32.7068163661,28.2002705882
108678,24.6648524654,26.7747807526,33.4987377125,23.7761429408
108679,21.6693835372,24.9101484415,14.6769134163,20.046107693
108680,28.8278377856,18.8002164953,23.5782485039,18.8983320525
108681,34.4070585006,34.4070585006,34.4070585006,35.8893590921
108682,29.9888495369,31.202373557,27.4902336481,27.9847934719
108683,23.1469327391,23.1469327391,26.3946244407,24.4469881956
108684,31.0911300325,31.0911300325,34.247409676,31.0911300325
108685,20.869395843,26.1824133369,26.5585987844,28.0142744743
108686,29.4399524942,37.7590135728,25.9927795876,25.9927795876
108687,29.9021633951,26.2309814266,30.3926441925,27.8369979239
108688,21.5400090271,23.7040858687,34.5746931454,21.5400090271
108689,27.4733112725,30.5389803766,23.0511279561,19.2039334935
108690,28.1802375987,23.9545491408,18.4984357849,33.5625819163
108691,27.0962020435,30.5090718703,27.3173652028,27.0962020435
108692,19.3041021641,20.4507171181,21.2286629057,18.4003670517
108693,23.2231982529,22.8794393198,23.2231982529,33.9941841108
108694,29.2066822226,29.2066822226,29.2066822226,29.8605820576
108695,21.6438261041,21.6438261041,21.6438261041,21.7540759952
108696,25.4900657377,22.8719514801,22.8719514801,28.0327346299
108697,26.312953147,31.8499715222,29.53658387,27.1186054801
108698,32.9219320193,28.085145194,26.7747807526,23.2755009391
108699,30.0881231392,28.0229755562,33.1224158174,29.1807933669
108700,23.4064712751,26.4506658832,23.2191629498,25.4919112134
108701,22.2312410133,22.0521119383,22.0521119383,22.0521119383
108702,21.6669679754,21.6669679754,25.4822748353,24.893176
108703,34.041594879,36.4544641235,29.9943384638,30.5555101416
108704,23.5687599391,19.8253690678,23.7423517371,19.2746643715
108705,21.4354416149,18.5595098977,18.9276938031,24.8275080875
108706,30.3406188279,34.3457720186,29.8944253272,29.8944253272
108707,22.8936659599,38.1400026752,27.4228563934,25.2239683761
108708,39.7190539123,47.1971750247,46.8620273129,35.6748668678
108709,23.0283246661,23.0283246661,26.9587501322,23.0283246661
108710,23.2604335275,24.6966077261,22.3624928215,27.734462065
108711,29.0346674954,24.4064264451,24.6067209825,24.4064264451
108712,23.7331359876,23.5415945574,33.2900710626,23.5415945574
108713,19.920366733,23.9292514747,22.2796678706,25.8839554325
108714,18.1235302597,20.2512864777,21.4597732945,26.8393531173
108715,28.4086524268,23.4770024805,41.4450288791,25.7825700767
108716,37.9613798113,37.8679923718,39.451950506,37.8679923718
108717,16.2035515681,24.1974602834,16.136334091,25.8290384787
108718,37.4950043306,37.6231268893,37.6231268893,37.4950043306
108719,25.8675983606,26.1823958347,25.8675983606,25.8675983606
108720,23.0552264,26.2773588079,22.1568270525,20.8528206382
108721,21.0964218341,27.714926114,25.6165732858,19.3108898173
108722,27.1184401031,22.3989029821,31.2221361958,27.0588035736
108723,31.5484415978,31.5484415978,31.410631149,35.9222757722
108724,21.355099126,21.9553257395,21.355099126,21.355099126
108725,19.8719825607,22.0729083419,23.1848737585,19.8719825607
108726,36.1814900189,32.1574638382,32.1574638382,32.1574638382
108727,27.539500289,29.2443525668,29.2066808547,28.5135066411
108728,28.197253414,26.0239474846,26.3716533907,26.3867014193
108729,21.4731263027,31.0234636119,21.7358420445,21.4731263027
108730,41.4149945076,39.1282253826,39.1282253826,43.7915252717
108731,26.6170295062,27.1305397857,28.7375580691,26.6170295062
108732,23.8228466418,23.1746835226,23.8228466418,24.7271646018
108733,23.4760270395,23.4760270395,23.4760270395,23.4760270395
108734,21.1058570049,18.7857340938,25.7456717343,18.0447599254
108735,39.5017430982,32.5082770153,35.8311803476,35.3425551663
108736,25.9260690034,26.1817497362,26.1817497362,31.6224372459
108737,22.5353038283,23.8843415691,29.2456014148,29.2978247992
108738,30.2339803788,27.0733779659,26.7475807125,26.7475807125
108739,28.2421527228,23.3860943959,40.3022464773,19.9264389789
108740,19.5112163235,24.2230513669,24.0598679365,19.3068754156
108741,45.5987054726,39.8552369284,37.9347891936,37.9347891936
108742,25.3796293432,18.6025033714,20.4207674086,18.9770268672
108743,17.1578327793,19.4434449053,19.745448666,16.9560797391
108744,29.554774978,20.3039926873,30.5635483038,19.3211240062
108745,28.0993026164,35.4261602917,28.4419963936,28.0993026164
108746,33.2348398947,24.7343130649,24.7343130649,25.1818466153
108747,23.3076354413,29.5528706775,26.92574124,28.3661587742
108748,27.6654679638,31.6687928634,27.6654679638,28.801588345
108749,27.8136167318,23.1822419368,28.9442639007,22.1226800862
108750,26.8136337112,37.6085049163,37.3109655513,27.0782797441
108751,18.9674880249,26.5528547612,21.7890502768,19.9819858369
108752,25.8881841312,25.8881841312,25.8881841312,25.8881841312
108753,30.9454665798,30.9454665798,31.7999465998,30.9454665798
108754,19.1276688913,20.3187469492,33.2202478745,19.1276688913
108755,22.394122335,31.9627674617,23.7020477664,22.5255580268
108756,24.5998480824,19.309071931,22.2537126868,20.30545747
108757,23.2410493174,22.7726814629,26.0801735937,36.3857929789
108758,19.2746643715,20.5338233017,19.3101400619,20.6218313294
108759,24.0933279547,23.4444427761,28.7431119302,22.9840803203
108760,25.0406282332,27.0761994835,23.5092655235,24.1267088527
108761,19.2715010035,26.3653036826,28.2225306922,25.9978540763
108762,29.4843305014,31.2856568839,26.7045169975,30.2011191763
108763,21.1945432809,21.1945432809,21.1945432809,21.1945432809
108764,23.8712058459,24.0095710461,27.7189130062,23.8712058459
108765,29.09500622,26.7140801885,26.7140801885,26.7140801885
108766,24.1080984119,26.3059801294,30.4374630821,23.9682243927
108767,30.3092673354,30.0900272639,30.0900272639,30.206039995
108768,44.3615707826,44.3615707826,44.5354691685,44.3615707826
108769,41.8062566997,41.8062566997,42.2028347108,41.5625856673
108770,50.721677742,48.398445428,53.692498966,48.398445428
108771,27.1482846059,27.1482846059,27.1482846059,29.0871666031
108772,27.3528436877,35.2443382796,28.5427073561,26.9077337003
108773,21.6840122514,21.353242131,21.353242131,43.4630225472
108774,18.7205203617,22.8540166794,18.7205203617,18.7205203617
108775,23.3754243655,23.3754243655,28.5524254592,23.5946112757
108776,29.1796103506,24.8661471903,26.9511382555,24.8661471903
108777,29.8909675268,27.1414987312,29.6174178101,27.6684621864
108778,25.218103941,28.3587403058,29.53187546,25.218103941
108779,39.3620079328,32.3629980983,39.0189210292,46.8462102551
108780,29.7459447213,29.7459447213,29.7459447213,29.7459447213
108781,19.8737535773,24.1866313249,19.8737535773,19.8737535773
108782,25.4315525022,20.8491787641,19.7726110229,27.1264195564
108783,25.6022608187,21.7328144418,21.0207948544,22.6983698117
108784,28.0669449097,28.4932557681,28.2977437676,34.4273383974
108785,23.2764830661,22.9975610584,23.5054003046,31.723306838
108786,18.8813038741,19.2746643715,22.2857258623,24.1885161233
108787,18.3934872645,14.5054851844,16.6520753804,22.5024513976
108788,27.6747423702,28.238984469,27.6747423702,27.6747423702
108789,28.0033737992,24.2432198181,27.3723232729,24.3660558444
108790,29.9185201866,30.4145576451,35.4732792463,37.6672282535
108791,30.4673884006,30.5848809793,30.3343826327,30.4673884006
108792,20.6510724722,31.6746233598,23.5122433341,24.1333608548
108793,30.0551655434,31.4305610675,36.2564046715,30.8601519957
108794,21.7872226187,17.9559429901,20.5757330352,17.2674463905
108795,25.793300941,23.2675184944,23.2675184944,23.2675184944
108796,26.9919742382,27.9002667283,27.4250429731,30.2561675522
108797,25.6045539906,23.4830224866,23.2601389415,26.1007835566
108798,26.1087551827,24.6641445482,22.6197432226,34.8026697744
108799,23.2431966989,22.9111140335,24.2156740737,43.3661437558
108800,25.9725055787,30.2114414424,40.1405643923,25.9725055787
108801,33.7810736995,27.5128722174,31.8093563789,30.5893966547
108802,25.5275484393,46.0099447512,25.5275484393,25.5275484393
108803,20.112985169,32.3801800669,27.7833733566,19.9756694921
108804,22.8390644834,22.8390644834,23.6539346483,22.8390644834
108805,18.4518464931,19.1697332508,20.7823292585,21.8105173723
108806,28.1248896082,28.1248896082,48.9555885321,28.1248896082
108807,23.6264318106,27.5370556649,29.6464838024,22.6918547988
108808,24.4047593521,24.5730476853,27.7703122923,30.1268676075
108809,25.9114316606,18.7571946744,25.9306586629,22.6861694197
108810,20.9903894408,20.9903894408,23.1577718204,20.9903894408
108811,34.5681246721,33.4738984574,33.4738984574,33.704420184
108812,25.9238139959,25.9238139959,33.4521988588,31.0272375102
108813,27.0293671713,27.2160094054,27.0293671713,27.2160094054
108814,23.5542681221,24.6127120395,29.3320954452,23.5542681221
108815,25.230647011,27.1236044271,25.4813695299,32.9853024539
108816,21.2654845022,23.3824320878,26.3505434682,24.1167721255
108817,45.8619951623,44.9457503956,50.1384750057,45.2075580921
108818,27.1208915062,28.8730068301,22.8778335829,22.6514327549
108819,18.8287367207,26.6285148594,18.646586118,18.8287367207
108820,30.2376772573,29.7636551563,29.4855455218,29.4855455218
108821,19.7133839894,26.5141930301,27.6235945033,30.1153609143
108822,26.0275273285,32.4828164947,25.7448340027,25.8962144069
108823,32.4207200016,24.146040237,23.9495529785,27.6746469056
108824,29.3407202291,23.4205296018,26.4947770621,23.4205296018
108825,27.913628851,28.0537993098,34.3759654354,31.4017120249
108826,27.2555869856,27.0334009936,27.0334009936,33.8552720597
108827,19.7603713468,19.7603713468,20.3109826896,26.5940934378
108828,25.3198903131,26.2830427524,25.4687412905,25.1464155728
108829,23.3858308412,23.173644769,21.1893462949,22.9029634547
108830,21.4346683006,22.9572164311,21.3243272735,21.1172207653
108831,26.1824267593,25.0647041027,25.0647041027,25.0647041027
108832,27.6484759803,28.0736086493,27.8102562589,27.6484759803
108833,30.4709337061,30.3281853758,30.3281853758,30.3281853758
108834,33.6671640244,33.8966629389,33.6671640244,33.6671640244
108835,19.2746643715,24.8973978098,40.3707350315,24.1031417843
108836,27.9248455556,23.7643553126,23.7643553126,25.9975046846
108837,22.3478447181,28.6527195468,23.931245694,16.7500199537
108838,21.0089235749,29.0511144196,21.379400992,26.6349075908
108839,29.8706849982,20.1376904716,18.0087581431,18.0087581431
108840,26.7361382889,25.1774789395,21.6166989644,21.5771671872
108841,23.2194656984,24.6550154789,24.2740248724,28.4614896531
108842,19.7616936455,26.3263750054,25.136139612,22.525306431
108843,24.2639001939,23.9591194601,24.1231042707,29.6581975144
108844,28.9293066539,22.038574251,32.6491906887,22.1891286755
108845,26.4800584514,36.3996783063,32.6440727567,21.043025724
108846,21.1664370127,21.1664370127,23.5571964808,22.2977167794
108847,26.8501970026,29.0508981873,28.0249435965,24.3755908709
108848,23.6392903972,23.5848642037,25.2751777257,21.7709775304
108849,28.9811127286,26.1675683692,26.3481840382,30.3587470926
108850,19.296587675,19.6861106418,21.9477957358,23.8906322053
108851,27.640963011,28.0633679939,28.0633679939,28.0136804706
108852,22.0107440034,21.5736088529,21.5736088529,22.6256517078
108853,22.1772903612,23.661124232,25.9712771334,22.1772903612
108854,26.3822362598,20.7825623404,20.7825623404,25.2748435857
108855,20.3645639798,20.3645639798,20.0503889531,27.4038802372
108856,22.8978467779,31.9040416195,22.7116751678,28.185393288
108857,19.2445190584,18.0939926377,18.0939926377,18.0939926377
108858,28.7031309526,21.2812518752,20.1999168045,19.7937054578
108859,21.6326049664,21.37397775,21.6326049664,26.2195598906
108860,47.7135440063,45.8708820197,45.6077890344,51.0746976574
108861,24.370131041,24.370131041,24.370131041,24.370131041
108862,26.7116014641,32.3130357551,26.8650111256,27.2013335171
108863,23.3161976942,27.3611476804,22.3242079637,24.905751357
108864,26.3634229254,30.3455683957,22.3474005652,23.084253306
108865,17.8911865491,17.8911865491,23.9402406159,30.8874207482
108866,26.064394382,26.4671972917,26.1636266296,34.5646260579
108867,22.6911501134,23.8221600871,20.7820822553,26.6645538127
108868,22.6699254889,22.2216263966,28.5956236282,22.4018844912
108869,24.1975869469,24.1975869469,27.9645116474,27.1849486979
108870,24.6104226496,26.6715853266,24.7541192775,31.1428318547
108871,16.6967078644,23.5374740912,13.0524762594,15.0349993946
108872,20.2830305207,21.0105365388,25.6867988819,21.9659503211
108873,27.9001756817,27.7099612085,28.0634541728,27.7099612085
108874,30.6228764547,20.4287924698,20.7448887862,21.6344697435
108875,49.5061122405,49.5061122405,48.1724335572,48.4436772326
108876,18.477420061,25.5476225756,19.9408326354,25.264668288
108877,27.6438581957,22.916161756,22.6274309555,23.8518129868
108878,23.9103258075,24.6868801181,23.6296406802,21.1855301051
108879,29.6075843678,28.5490807914,28.5490807914,36.2559541197
108880,19.6278728461,19.6278728461,19.6278728461,26.6965774907
108881,25.1974754302,21.0193310186,21.5631237799,21.4326036803
108882,19.1821009049,26.0173640121,23.4977341867,20.5825676026
108883,24.1092319278,30.3606372812,40.8741322011,24.1092319278
108884,21.6519790201,21.6519790201,21.9140812523,21.3257307043
108885,26.8714219303,27.4187607506,30.2229459184,31.1236722996
108886,23.4539353963,30.8152815613,23.4539353963,24.011214545
108887,20.1914988805,19.8840492814,19.490316064,35.4371401257
108888,24.4141375199,26.4221942103,17.9941078189,18.6830832585
108889,25.1873206825,25.1873206825,25.1873206825,24.9852945935
108890,19.242712508,29.8711043735,19.631287318,19.242712508
108891,28.336892771,24.9589381684,23.1342848542,22.1412322983
108892,16.8039235667,24.3643272209,16.4670182044,30.7153300947
108893,19.2746643715,27.8014726324,18.8813038741,22.8571956527
108894,28.3720999951,28.0755675541,28.809319886,21.8548436947
108895,30.3087934567,29.3601445031,37.2724649047,29.3601445031
108896,24.639990291,22.5926456429,26.2321586188,21.633722539
108897,32.9093797682,22.1857546785,28.1250872498,21.06956926
108898,28.4828327483,28.6910799301,28.358046016,28.9175771159
108899,26.5284160467,25.6554674304,25.6554674304,25.6554674304
108900,27.2076249282,35.9215460149,24.7741346108,34.5639070416
108901,26.6924432291,29.3438268418,27.7364827115,26.3109782934
108902,24.7579880113,24.6124168577,24.6124168577,28.5923811927
108903,21.221811005,21.221811005,21.221811005,21.221811005
108904,26.5763029801,28.8559617023,26.0050557798,26.0050557798
108905,23.1325015419,20.948082921,21.6613667304,24.0579429992
108906,37.9195011709,24.3214779019,26.4316787141,24.0575323721
108907,26.6108709169,27.341424287,27.8925647421,27.341424287
108908,21.530095091,21.9724812218,21.530095091,24.2155137512
108909,27.8740342923,27.6482705621,36.8998972505,28.2296580759
108910,25.9502644081,36.9980981877,21.6838665718,20.4825929024
108911,31.8603221944,31.6426067038,31.6426067038,31.6426067038
108912,21.95429302,21.95429302,21.95429302,21.95429302
108913,34.2137339268,30.0045954227,26.3627225615,27.4175403567
108914,26.551788582,39.1537469901,26.3697589926,29.1933858322
108915,22.329284909,22.8306476875,24.7795382276,25.688148106
108916,23.4985676051,31.2675138669,26.3194521666,28.0922883018
108917,20.025625321,29.7692804478,20.025625321,24.1949548665
108918,24.8353325864,24.6362154899,24.8353325864,24.6362154899
108919,24.3518191856,24.3518191856,24.3518191856,25.1161226261
108920,24.3017315348,33.4048325782,27.9466623948,24.3017315348
108921,37.291421248,24.0038363303,24.3623452001,24.0038363303
108922,37.8263131885,30.3771686958,24.1950419352,23.0209527049
108923,22.0805457629,22.7164710566,21.9715050578,30.2637340068
108924,27.4728767268,28.1755836963,21.7025085622,27.1200218252
108925,22.3765542511,22.7194823057,22.3765542511,25.4891391572
108926,27.707608069,28.0136481783,23.1647313965,23.9939659244
108927,21.2927658682,35.9029146811,21.7240501232,36.479084709
108928,24.4091978519,26.6585425168,24.21360253,24.7290735207
108929,30.1153676591,30.1153676591,30.1153676591,41.2444424184
108930,20.9938057709,21.8780199913,18.8063768916,20.1909250148
108931,25.9960722298,26.844620331,25.9960722298,31.4253875042
108932,39.9359259749,39.6394750703,39.6394750703,44.8039083137
108933,22.9195948601,25.2173970617,22.9195948601,22.9195948601
108934,24.436355601,24.6353533732,24.6353533732,24.436355601
108935,21.9544185268,22.064803668,20.4579260733,22.4366323121
108936,20.3928952969,21.4561279136,20.5947516369,20.5947516369
108937,31.4522311881,30.4642178517,35.3804076556,41.9346217876
108938,21.4613661868,21.4613661868,27.3231917506,21.4613661868
108939,23.6077309159,28.0379821537,28.0926987265,26.6472519828
108940,23.2270849528,25.6078414362,23.6792834094,27.4699343474
108941,25.5849276794,25.1932057554,25.8990409384,33.0320638417
108942,25.7980194479,28.7259639468,23.1976086881,24.5962762778
108943,19.8253690678,28.9245633665,19.580611425,25.2041990244
108944,40.6987466836,40.4940611873,45.0549076054,40.2581546253
108945,20.3337118644,20.5596419963,24.8370316182,20.3337118644
108946,35.9029146811,17.5771904774,20.9134971634,17.3139108424
108947,27.1723950815,30.656983962,27.1723950815,29.1824312717
108948,31.2460990165,22.6390692592,28.9245633665,29.4954191017
108949,25.3884045458,26.8419276021,27.0240112941,28.5736267558
108950,29.6238437443,35.2147075731,31.8139616869,34.1003384382
108951,22.0909627395,22.3509202626,23.6693342021,21.5932489969
108952,28.2628398047,28.2628398047,28.6104269653,28.2628398047
108953,20.4258109066,22.2294804132,24.154256781,26.0287156528
108954,18.1253514302,23.6546743525,17.7515011053,30.1724404193
108955,38.7735168741,36.1735814877,38.8451232999,35.7829139379
108956,41.9398192724,32.1744421806,32.4394701825,32.1744421806
108957,23.3933008084,29.1525137699,26.2519966518,22.0544472268
108958,22.2726998022,22.9773454206,25.882753269,25.0488745885
108959,30.0246156434,21.5376731955,21.6847248153,29.0768918525
108960,21.9549326255,28.2162424818,21.9549326255,21.9549326255
108961,22.9734782927,22.9734782927,27.2567837724,22.9734782927
108962,29.1139773403,31.0575422161,29.3519552937,29.3519552937
108963,20.1266108188,19.9542272473,27.4414601433,24.6287120199
108964,40.189945008,37.1648073637,37.1648073637,37.1648073637
108965,22.4491173617,25.2291562754,21.8391133892,21.8391133892
108966,38.0684436178,22.7581455813,30.9869772782,22.7581455813
108967,30.6447607124,26.9446407182,34.5808084517,25.6846721864
108968,31.1463635789,31.3219990968,32.4107733349,28.3982669779
108969,23.7083227025,31.0053256692,24.6124168577,23.3419014457
108970,35.1775017471,24.4098685514,25.1003080193,24.9077930286
108971,25.4481808958,25.2456661356,22.7346369861,23.2238355422
108972,33.7285378071,29.3180243044,27.0132718167,32.8687837981
108973,22.3725409735,21.9360828015,23.0651423423,26.3420613796
108974,22.7162833266,22.7162833266,22.7162833266,22.9572164311
108975,35.8763225784,29.367294976,29.367294976,29.367294976
108976,28.6844913532,25.3891264339,28.8222358533,20.1573157948
108977,28.1545548609,31.1865824672,28.1545548609,28.1545548609
108978,39.1121172535,33.1035066135,26.3209738116,26.8371331852
108979,31.7456187535,34.5382553428,36.6485184919,27.7941247694
108980,20.2100210817,19.2902144075,30.2505464642,17.8469874403
108981,31.8564832538,31.9658549858,31.8564832538,31.8564832538
108982,26.8000234918,25.4090873369,29.2402047292,29.7868646814
108983,27.6663088033,26.9113828462,26.9113828462,27.3303774225
108984,19.8892307938,24.8257890661,22.5348978501,17.606727124
108985,27.6078784944,27.6078784944,27.6078784944,27.6078784944
108986,28.2419517785,34.2313404443,28.0146808044,28.2419517785
108987,19.8253690678,19.580611425,24.2817558186,24.6009162493
108988,34.9451301968,34.8587780446,34.8587780446,34.8587780446
108989,47.5983284645,19.3880568093,22.1396183639,20.9611437884
108990,22.5259857064,22.3027714375,22.3027714375,22.3027714375
108991,25.7544194907,36.9709684182,21.9878236769,21.9878236769
108992,28.9072482616,37.9908771359,28.9072482616,28.9072482616
108993,52.4854241609,39.6739284668,43.4927685825,43.4128640316
108994,19.2098291525,20.7030176296,19.7737427463,19.7666778282
108995,24.2338113985,22.0414706464,37.4281481577,26.9020406216
108996,22.0756509607,26.1278696991,20.0567723293,28.4206667535
108997,17.4352892203,17.4352892203,33.1310202758,32.1836487312
108998,26.3173774419,25.4967163515,27.7898133977,21.8609831212
108999,21.8146549083,28.6855365244,23.008045501,21.1050605076
109000,29.6054545744,29.6054545744,29.6054545744,32.2571193254
